,560.000,107.400,,3550.000,63.212,,3550.000,0.311,,,,,560.000,107.682,,560.000,-28.900,,560.000,-28.250,,3550.000,-136.281,,3550.000,-140.516,,7100.000,0.029,,,,,280.000,-39.660,,,,,7100.000,-1.283,,7100.000,0.024,,,,,280.000,-39.657,,,,,3550.000,-96.912,,3550.000,-101.276
,530.000,106.943,,3750.000,56.077,,3750.000,0.187,,,,,530.000,106.990,,530.000,-28.358,,530.000,-28.426,,3750.000,-131.199,,3750.000,-135.381,,7500.000,0.019,,,,,265.000,-39.645,,,,,7500.000,-1.147,,7500.000,0.044,,,,,265.000,-39.660,,,,,3750.000,-91.829,,3750.000,-96.141
,500.000,106.641,,4000.000,43.208,,4000.000,0.141,,,,,500.000,106.649,,500.000,-28.493,,500.000,-28.690,,4000.000,-128.305,,4000.000,-132.674,,8000.000,0.032,,,,,250.000,-39.677,,,,,8000.000,-1.751,,8000.000,0.141,,,,,250.000,-39.759,,,,,4000.000,-88.935,,4000.000,-93.434
,475.000,106.352,,4250.000,50.582,,4250.000,0.208,,,,,475.000,106.338,,475.000,-28.770,,475.000,-29.020,,4250.000,-133.388,,4250.000,-136.233,,8500.000,0.030,,,,,236.000,-39.807,,,,,8500.000,-1.710,,8500.000,0.192,,,,,236.000,-39.812,,,,,4250.000,-94.018,,4250.000,-96.993
,450.000,105.980,,4500.000,54.152,,4500.000,0.166,,,,,450.000,105.983,,450.000,-29.144,,450.000,-29.428,,4500.000,-142.062,,4500.000,-140.631,,9000.000,0.480,,,,,224.000,-39.936,,,,,9000.000,-0.603,,9000.000,0.500,,,,,224.000,-39.808,,,,,4500.000,-102.692,,4500.000,-101.391
,425.000,105.588,,4750.000,56.257,,4750.000,0.363,,,,,425.000,105.584,,425.000,-29.560,,425.000,-29.883,,4750.000,-141.334,,4750.000,-138.787,,9500.000,0.050,,,,,212.000,-39.856,,,,,9500.000,-0.197,,9500.000,0.049,,,,,212.000,-39.728,,,,,4750.000,-101.964,,4750.000,-99.547
,400.000,105.142,,5000.000,62.349,,5000.000,0.984,,,,,400.000,105.102,,400.000,-30.037,,400.000,-30.401,,5000.000,-132.115,,5000.000,-131.482,,10000.000,0.056,,,,,200.000,-39.552,,,,,10000.000,-0.807,,10000.000,0.097,,,,,200.000,-39.598,,,,,5000.000,-92.745,,5000.000,-92.242
,375.000,104.463,,5300.000,51.945,,5300.000,0.237,,,,,375.000,104.513,,375.000,-30.602,,375.000,-30.991,,5300.000,-127.684,,5300.000,-128.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5300.000,-88.314,,5300.000,-88.885
,355.000,103.894,,5600.000,48.533,,5600.000,0.468,,,,,355.000,103.911,,355.000,-31.188,,355.000,-31.573,,5600.000,-124.757,,5600.000,-125.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.000,-85.387,,5600.000,-86.463
,335.000,103.320,,6000.000,50.232,,6000.000,0.601,,,,,335.000,103.316,,335.000,-31.814,,335.000,-32.172,,6000.000,-124.816,,6000.000,-125.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.000,-85.446,,6000.000,-86.234
,315.000,102.639,,6300.000,64.955,,6300.000,2.616,,,,,315.000,102.649,,315.000,-32.571,,315.000,-32.904,,6300.000,-138.095,,6300.000,-135.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300.000,-98.725,,6300.000,-96.691
