Spk FR,,x data lin,y data dB,z data lin,,x axis log,y axis lin,z axis lin,,Hz,dB re 20u Pa,deg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.000,212.000,224.000,236.000,250.000,265.000,280.000,300.000,315.000,335.000,355.000,375.000,400.000,425.000,450.000,475.000,500.000,530.000,560.000,600.000,630.000,670.000,710.000,750.000,800.000,850.000,900.000,950.000,1000.000,1060.000,1120.000,1180.000,1250.000,1320.000,1400.000,1500.000,1600.000,1700.000,1800.000,1900.000,2000.000,2120.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.445,0.313,0.348,0.298,0.187,0.156,0.112,0.113,0.102,0.039,0.063,0.082,0.034,0.028,0.031,0.024,0.038,0.027,0.019,0.016,0.023,0.017,0.021,0.025,0.020,0.018,0.016,0.014,0.012,0.017,0.015,0.017,0.019,0.013,0.010,0.018,0.016,0.018,0.015,0.009,0.007,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mic L FR smoothed,,x data lin,y data dB,z data lin,,x axis log,y axis lin,z axis lin,,Hz,dB re 1 FS/Pa,deg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000.000,9500.000,9000.000,8500.000,8000.000,7500.000,7100.000,6700.000,6300.000,6000.000,5600.000,5300.000,5000.000,4750.000,4500.000,4250.000,4000.000,3750.000,3550.000,3350.000,3150.000,3000.000,2800.000,2650.000,2500.000,2360.000,2240.000,2120.000,2000.000,1900.000,1800.000,1700.000,1600.000,1500.000,1400.000,1320.000,1250.000,1180.000,1120.000,1060.000,1000.000,950.000,900.000,850.000,800.000,750.000,710.000,670.000,630.000,600.000,560.000,530.000,500.000,475.000,450.000,425.000,400.000,375.000,355.000,335.000,315.000,300.000,280.000,265.000,250.000,236.000,224.000,212.000,200.000,,,,,,,,,,,,,,,,,,,,,,,,
-41.270,-36.451,-34.600,-35.439,-36.669,-36.382,-37.559,-38.986,-38.260,-38.277,-38.842,-39.344,-40.068,-40.072,-39.003,-37.801,-37.863,-39.483,-40.502,-39.936,-39.508,-39.199,-38.586,-37.281,-36.495,-37.228,-38.860,-39.879,-39.994,-40.481,-41.663,-41.773,-40.895,-40.236,-39.977,-40.010,-40.049,-40.026,-40.013,-39.934,-39.763,-39.682,-39.713,-39.740,-39.767,-39.804,-39.837,-39.840,-39.828,-39.834,-39.861,-39.927,-39.983,-39.972,-39.937,-39.834,-39.607,-39.552,-39.836,-40.083,-40.073,-39.995,-39.917,-39.795,-39.741,-39.869,-40.186,-40.694,-41.259,,,,,,,,,,,,,,,,,,,,,,,,
Mic L 1k  Sensitivity,,x data lin,y data dB,z data lin,,x axis log,y axis lin,z axis lin,,,dB re 1 FS/Pa,deg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-39.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Check Mic Missing  Delta Curve,,x data lin,y data dB,z data lin,,x axis log,y axis lin,z axis lin,,Hz,dB re 1 ,deg.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.000,212.000,224.000,236.000,250.000,265.000,280.000,300.000,315.000,335.000,355.000,375.000,400.000,425.000,450.000,475.000,500.000,530.000,560.000,600.000,630.000,670.000,710.000,750.000,800.000,850.000,900.000,950.000,1000.000,1060.000,1120.000,1180.000,1250.000,1320.000,1400.000,1500.000,1600.000,1700.000,1800.000,1900.000,2000.000,2120.000,2240.000,2360.000,2500.000,2650.000,2800.000,3000.000,3150.000,3350.000,3550.000,3750.000,4000.000,4250.000,4500.000,4750.000,5000.000,5300.000,5600.000,6000.000,6300.000,6700.000,7100.000,7500.000,8000.000,8500.000,9000.000,9500.000,10000.000,,,,,,,,,,,,,,,,,,,,,,,,
