,300.000,102.051,,6700.000,56.245,,6700.000,0.896,,,,,300.000,101.989,,300.000,-34.122,,300.000,-34.624,,6700.000,-140.110,,6700.000,-138.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700.000,-99.926,,6700.000,-98.425
,280.000,100.773,,7100.000,54.147,,7100.000,0.631,,,,,280.000,100.889,,280.000,-35.221,,280.000,-35.787,,7100.000,-140.163,,7100.000,-140.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7100.000,-99.980,,7100.000,-100.781
,265.000,99.615,,7500.000,41.247,,7500.000,0.119,,,,,265.000,99.665,,265.000,-36.386,,265.000,-37.005,,7500.000,-140.063,,7500.000,-141.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500.000,-99.879,,7500.000,-101.383
,250.000,98.310,,8000.000,43.173,,8000.000,0.162,,,,,250.000,98.377,,250.000,-37.576,,250.000,-38.210,,8000.000,-137.356,,8000.000,-138.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.000,-97.173,,8000.000,-98.268
,236.000,96.831,,8500.000,52.166,,8500.000,0.350,,,,,236.000,96.946,,236.000,-38.859,,236.000,-39.495,,8500.000,-137.642,,8500.000,-138.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.000,-97.458,,8500.000,-98.134
,224.000,95.290,,9000.000,44.559,,9000.000,0.099,,,,,224.000,95.423,,224.000,-40.233,,224.000,-40.889,,9000.000,-140.729,,9000.000,-140.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.000,-100.545,,9000.000,-100.006
,212.000,93.730,,9500.000,32.999,,9500.000,0.049,,,,,212.000,93.901,,212.000,-41.792,,212.000,-42.505,,9500.000,-145.744,,9500.000,-142.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9500.000,-105.561,,9500.000,-102.778
,200.000,92.355,,10000.000,39.201,,10000.000,0.115,,,,,200.000,92.492,,200.000,-43.480,,200.000,-44.317,,10000.000,-149.015,,10000.000,-141.660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.000,-108.832,,10000.000,-101.544
,190.000,91.140,,,,,,,,,,,190.000,91.171,,190.000,-45.032,,190.000,-46.076,,10600.000,-144.858,,10600.000,-137.030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10600.000,-104.674,,10600.000,-96.914
,180.000,89.626,,,,,,,,,,,180.000,89.717,,180.000,-46.577,,180.000,-47.807,,11200.000,-140.926,,11200.000,-136.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200.000,-100.743,,11200.000,-96.021
,170.000,87.874,,,,,,,,,,,170.000,87.961,,170.000,-48.502,,170.000,-49.748,,11800.000,-138.506,,11800.000,-133.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11800.000,-98.322,,11800.000,-93.381
,160.000,85.535,,,,,,,,,,,160.000,85.795,,160.000,-51.134,,160.000,-52.005,,12500.000,-139.340,,12500.000,-133.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12500.000,-99.157,,12500.000,-93.543
,150.000,82.805,,,,,,,,,,,150.000,83.325,,150.000,-54.847,,150.000,-54.538,,13200.000,-140.323,,13200.000,-138.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13200.000,-100.140,,13200.000,-98.298
,140.000,80.824,,,,,,,,,,,140.000,81.275,,140.000,-57.729,,140.000,-56.039,,14000.000,-138.567,,14000.000,-142.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.000,-98.384,,14000.000,-101.989
,132.000,80.169,,,,,,,,,,,132.000,80.462,,132.000,-56.773,,132.000,-55.274,,15000.000,-136.145,,15000.000,-138.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.000,-95.962,,15000.000,-98.545
,125.000,80.648,,,,,,,,,,,125.000,80.770,,125.000,-55.125,,125.000,-53.974,,16000.000,-139.897,,16000.000,-143.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000.000,-99.713,,16000.000,-103.244
,118.000,81.505,,,,,,,,,,,118.000,81.466,,118.000,-54.175,,118.000,-53.233,,17000.000,-142.315,,17000.000,-145.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000.000,-102.131,,17000.000,-105.399
,112.000,82.087,,,,,,,,,,,112.000,82.186,,112.000,-53.664,,112.000,-52.794,,18000.000,-140.516,,18000.000,-143.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000.000,-100.332,,18000.000,-103.867
,106.000,82.943,,,,,,,,,,,106.000,82.984,,106.000,-52.983,,106.000,-52.180,,19000.000,-135.504,,19000.000,-141.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000.000,-95.321,,19000.000,-101.207
,100.000,83.797,,,,,,,,,,,100.000,83.797,,100.000,-52.202,,100.000,-51.475,,20000.000,-147.718,,20000.000,-141.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.000,-107.534,,20000.000,-101.451
